NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil (Código),Brasil,Variável (Código),Variável,Mês (Código),Mês
1,Brasil,2,%,858.09,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198811,novembro 1988
1,Brasil,2,%,980.21,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198812,dezembro 1988
1,Brasil,2,%,1149.22,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198901,janeiro 1989
1,Brasil,2,%,1160.88,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198902,fevereiro 1989
1,Brasil,2,%,1045.29,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198903,março 1989
1,Brasil,2,%,940.07,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198904,abril 1989
1,Brasil,2,%,944.50,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198905,maio 1989
1,Brasil,2,%,1001.44,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198906,junho 1989
1,Brasil,2,%,1054.11,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198907,julho 1989
1,Brasil,2,%,1169.15,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198908,agosto 1989
1,Brasil,2,%,1269.82,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198909,setembro 1989
1,Brasil,2,%,1424.12,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198910,outubro 1989
1,Brasil,2,%,1660.95,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198911,novembro 1989
1,Brasil,2,%,1972.91,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,198912,dezembro 1989
1,Brasil,2,%,2426.12,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199001,janeiro 1990
1,Brasil,2,%,3701.29,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199002,fevereiro 1990
1,Brasil,2,%,6390.53,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199003,março 1990
1,Brasil,2,%,6821.31,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199004,abril 1990
1,Brasil,2,%,6214.99,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199005,maio 1990
1,Brasil,2,%,5385.43,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199006,junho 1990
1,Brasil,2,%,4749.03,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199007,julho 1990
1,Brasil,2,%,3993.62,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199008,agosto 1990
1,Brasil,2,%,3304.71,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199009,setembro 1990
1,Brasil,2,%,2685.74,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199010,outubro 1990
1,Brasil,2,%,2101.34,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199011,novembro 1990
1,Brasil,2,%,1620.97,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199012,dezembro 1990
1,Brasil,2,%,1140.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199101,janeiro 1991
1,Brasil,2,%,752.02,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199102,fevereiro 1991
1,Brasil,2,%,422.84,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199103,março 1991
1,Brasil,2,%,375.18,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199104,abril 1991
1,Brasil,2,%,374.48,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199105,maio 1991
1,Brasil,2,%,372.10,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199106,junho 1991
1,Brasil,2,%,369.96,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199107,julho 1991
1,Brasil,2,%,381.41,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199108,agosto 1991
1,Brasil,2,%,386.55,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199109,setembro 1991
1,Brasil,2,%,411.52,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199110,outubro 1991
1,Brasil,2,%,448.31,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199111,novembro 1991
1,Brasil,2,%,472.70,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199112,dezembro 1991
1,Brasil,2,%,497.32,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199201,janeiro 1992
1,Brasil,2,%,515.13,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199202,fevereiro 1992
1,Brasil,2,%,567.21,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199203,março 1992
1,Brasil,2,%,662.16,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199204,abril 1992
1,Brasil,2,%,785.81,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199205,maio 1992
1,Brasil,2,%,857.68,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199206,junho 1992
1,Brasil,2,%,937.94,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199207,julho 1992
1,Brasil,2,%,996.37,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199208,agosto 1992
1,Brasil,2,%,1081.70,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199209,setembro 1992
1,Brasil,2,%,1130.94,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199210,outubro 1992
1,Brasil,2,%,1104.20,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199211,novembro 1992
1,Brasil,2,%,1119.10,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199212,dezembro 1992
1,Brasil,2,%,1161.79,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199301,janeiro 1993
1,Brasil,2,%,1168.49,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199302,fevereiro 1993
1,Brasil,2,%,1229.71,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199303,março 1993
1,Brasil,2,%,1316.42,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199304,abril 1993
1,Brasil,2,%,1348.52,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199305,maio 1993
1,Brasil,2,%,1467.33,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199306,junho 1993
1,Brasil,2,%,1581.70,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199307,julho 1993
1,Brasil,2,%,1730.67,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199308,agosto 1993
1,Brasil,2,%,1893.13,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199309,setembro 1993
1,Brasil,2,%,2031.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199310,outubro 1993
1,Brasil,2,%,2258.68,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199311,novembro 1993
1,Brasil,2,%,2477.15,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199312,dezembro 1993
1,Brasil,2,%,2693.84,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199401,janeiro 1994
1,Brasil,2,%,3035.71,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199402,fevereiro 1994
1,Brasil,2,%,3417.39,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199403,março 1994
1,Brasil,2,%,3828.49,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199404,abril 1994
1,Brasil,2,%,4331.19,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199405,maio 1994
1,Brasil,2,%,4922.60,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199406,junho 1994
1,Brasil,2,%,4005.08,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199407,julho 1994
1,Brasil,2,%,3044.89,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199408,agosto 1994
1,Brasil,2,%,2253.15,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199409,setembro 1994
1,Brasil,2,%,1703.17,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199410,outubro 1994
1,Brasil,2,%,1267.54,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199411,novembro 1994
1,Brasil,2,%,916.46,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199412,dezembro 1994
1,Brasil,2,%,631.54,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199501,janeiro 1995
1,Brasil,2,%,426.83,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199502,fevereiro 1995
1,Brasil,2,%,274.78,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199503,março 1995
1,Brasil,2,%,169.05,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199504,abril 1995
1,Brasil,2,%,91.79,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199505,maio 1995
1,Brasil,2,%,33.03,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199506,junho 1995
1,Brasil,2,%,27.45,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199507,julho 1995
1,Brasil,2,%,26.36,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199508,agosto 1995
1,Brasil,2,%,25.69,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199509,setembro 1995
1,Brasil,2,%,24.21,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199510,outubro 1995
1,Brasil,2,%,22.59,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199511,novembro 1995
1,Brasil,2,%,22.41,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199512,dezembro 1995
1,Brasil,2,%,21.97,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199601,janeiro 1996
1,Brasil,2,%,21.99,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199602,fevereiro 1996
1,Brasil,2,%,20.55,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199603,março 1996
1,Brasil,2,%,19.17,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199604,abril 1996
1,Brasil,2,%,17.49,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199605,maio 1996
1,Brasil,2,%,16.26,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199606,junho 1996
1,Brasil,2,%,14.84,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199607,julho 1996
1,Brasil,2,%,14.21,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199608,agosto 1996
1,Brasil,2,%,13.26,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199609,setembro 1996
1,Brasil,2,%,12.02,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199610,outubro 1996
1,Brasil,2,%,10.75,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199611,novembro 1996
1,Brasil,2,%,9.56,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199612,dezembro 1996
1,Brasil,2,%,9.39,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199701,janeiro 1997
1,Brasil,2,%,8.82,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199702,fevereiro 1997
1,Brasil,2,%,8.99,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199703,março 1997
1,Brasil,2,%,8.58,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199704,abril 1997
1,Brasil,2,%,7.71,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199705,maio 1997
1,Brasil,2,%,7.02,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199706,junho 1997
1,Brasil,2,%,6.08,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199707,julho 1997
1,Brasil,2,%,5.59,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199708,agosto 1997
1,Brasil,2,%,5.50,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199709,setembro 1997
1,Brasil,2,%,5.42,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199710,outubro 1997
1,Brasil,2,%,5.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199711,novembro 1997
1,Brasil,2,%,5.22,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199712,dezembro 1997
1,Brasil,2,%,4.73,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199801,janeiro 1998
1,Brasil,2,%,4.69,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199802,fevereiro 1998
1,Brasil,2,%,4.52,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199803,março 1998
1,Brasil,2,%,3.85,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199804,abril 1998
1,Brasil,2,%,3.95,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199805,maio 1998
1,Brasil,2,%,3.41,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199806,junho 1998
1,Brasil,2,%,3.06,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199807,julho 1998
1,Brasil,2,%,2.55,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199808,agosto 1998
1,Brasil,2,%,2.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199809,setembro 1998
1,Brasil,2,%,2.05,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199810,outubro 1998
1,Brasil,2,%,1.76,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199811,novembro 1998
1,Brasil,2,%,1.65,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199812,dezembro 1998
1,Brasil,2,%,1.65,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199901,janeiro 1999
1,Brasil,2,%,2.24,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199902,fevereiro 1999
1,Brasil,2,%,3.02,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199903,março 1999
1,Brasil,2,%,3.35,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199904,abril 1999
1,Brasil,2,%,3.14,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199905,maio 1999
1,Brasil,2,%,3.32,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199906,junho 1999
1,Brasil,2,%,4.57,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199907,julho 1999
1,Brasil,2,%,5.69,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199908,agosto 1999
1,Brasil,2,%,6.25,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199909,setembro 1999
1,Brasil,2,%,7.50,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199910,outubro 1999
1,Brasil,2,%,8.65,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199911,novembro 1999
1,Brasil,2,%,8.94,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,199912,dezembro 1999
1,Brasil,2,%,8.85,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200001,janeiro 2000
1,Brasil,2,%,7.86,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200002,fevereiro 2000
1,Brasil,2,%,6.92,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200003,março 2000
1,Brasil,2,%,6.77,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200004,abril 2000
1,Brasil,2,%,6.47,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200005,maio 2000
1,Brasil,2,%,6.51,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200006,junho 2000
1,Brasil,2,%,7.06,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200007,julho 2000
1,Brasil,2,%,7.86,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200008,agosto 2000
1,Brasil,2,%,7.77,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200009,setembro 2000
1,Brasil,2,%,6.65,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200010,outubro 2000
1,Brasil,2,%,5.99,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200011,novembro 2000
1,Brasil,2,%,5.97,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200012,dezembro 2000
1,Brasil,2,%,5.92,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200101,janeiro 2001
1,Brasil,2,%,6.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200102,fevereiro 2001
1,Brasil,2,%,6.44,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200103,março 2001
1,Brasil,2,%,6.61,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200104,abril 2001
1,Brasil,2,%,7.04,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200105,maio 2001
1,Brasil,2,%,7.35,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200106,junho 2001
1,Brasil,2,%,7.05,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200107,julho 2001
1,Brasil,2,%,6.41,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200108,agosto 2001
1,Brasil,2,%,6.46,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200109,setembro 2001
1,Brasil,2,%,7.19,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200110,outubro 2001
1,Brasil,2,%,7.61,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200111,novembro 2001
1,Brasil,2,%,7.67,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200112,dezembro 2001
1,Brasil,2,%,7.62,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200201,janeiro 2002
1,Brasil,2,%,7.51,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200202,fevereiro 2002
1,Brasil,2,%,7.75,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200203,março 2002
1,Brasil,2,%,7.98,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200204,abril 2002
1,Brasil,2,%,7.77,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200205,maio 2002
1,Brasil,2,%,7.66,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200206,junho 2002
1,Brasil,2,%,7.51,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200207,julho 2002
1,Brasil,2,%,7.46,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200208,agosto 2002
1,Brasil,2,%,7.93,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200209,setembro 2002
1,Brasil,2,%,8.45,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200210,outubro 2002
1,Brasil,2,%,10.93,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200211,novembro 2002
1,Brasil,2,%,12.53,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200212,dezembro 2002
1,Brasil,2,%,14.47,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200301,janeiro 2003
1,Brasil,2,%,15.85,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200302,fevereiro 2003
1,Brasil,2,%,16.57,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200303,março 2003
1,Brasil,2,%,16.77,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200304,abril 2003
1,Brasil,2,%,17.24,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200305,maio 2003
1,Brasil,2,%,16.57,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200306,junho 2003
1,Brasil,2,%,15.43,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200307,julho 2003
1,Brasil,2,%,15.07,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200308,agosto 2003
1,Brasil,2,%,15.14,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200309,setembro 2003
1,Brasil,2,%,13.98,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200310,outubro 2003
1,Brasil,2,%,11.02,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200311,novembro 2003
1,Brasil,2,%,9.30,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200312,dezembro 2003
1,Brasil,2,%,7.71,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200401,janeiro 2004
1,Brasil,2,%,6.69,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200402,fevereiro 2004
1,Brasil,2,%,5.89,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200403,março 2004
1,Brasil,2,%,5.26,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200404,abril 2004
1,Brasil,2,%,5.15,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200405,maio 2004
1,Brasil,2,%,6.06,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200406,junho 2004
1,Brasil,2,%,6.81,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200407,julho 2004
1,Brasil,2,%,7.18,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200408,agosto 2004
1,Brasil,2,%,6.70,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200409,setembro 2004
1,Brasil,2,%,6.86,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200410,outubro 2004
1,Brasil,2,%,7.24,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200411,novembro 2004
1,Brasil,2,%,7.60,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200412,dezembro 2004
1,Brasil,2,%,7.41,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200501,janeiro 2005
1,Brasil,2,%,7.39,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200502,fevereiro 2005
1,Brasil,2,%,7.54,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200503,março 2005
1,Brasil,2,%,8.07,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200504,abril 2005
1,Brasil,2,%,8.05,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200505,maio 2005
1,Brasil,2,%,7.27,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200506,junho 2005
1,Brasil,2,%,6.57,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200507,julho 2005
1,Brasil,2,%,6.02,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200508,agosto 2005
1,Brasil,2,%,6.04,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200509,setembro 2005
1,Brasil,2,%,6.36,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200510,outubro 2005
1,Brasil,2,%,6.22,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200511,novembro 2005
1,Brasil,2,%,5.69,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200512,dezembro 2005
1,Brasil,2,%,5.70,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200601,janeiro 2006
1,Brasil,2,%,5.51,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200602,fevereiro 2006
1,Brasil,2,%,5.32,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200603,março 2006
1,Brasil,2,%,4.63,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200604,abril 2006
1,Brasil,2,%,4.23,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200605,maio 2006
1,Brasil,2,%,4.03,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200606,junho 2006
1,Brasil,2,%,3.97,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200607,julho 2006
1,Brasil,2,%,3.84,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200608,agosto 2006
1,Brasil,2,%,3.70,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200609,setembro 2006
1,Brasil,2,%,3.26,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200610,outubro 2006
1,Brasil,2,%,3.02,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200611,novembro 2006
1,Brasil,2,%,3.14,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200612,dezembro 2006
1,Brasil,2,%,2.99,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200701,janeiro 2007
1,Brasil,2,%,3.02,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200702,fevereiro 2007
1,Brasil,2,%,2.96,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200703,março 2007
1,Brasil,2,%,3.00,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200704,abril 2007
1,Brasil,2,%,3.18,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200705,maio 2007
1,Brasil,2,%,3.69,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200706,junho 2007
1,Brasil,2,%,3.74,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200707,julho 2007
1,Brasil,2,%,4.18,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200708,agosto 2007
1,Brasil,2,%,4.15,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200709,setembro 2007
1,Brasil,2,%,4.12,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200710,outubro 2007
1,Brasil,2,%,4.19,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200711,novembro 2007
1,Brasil,2,%,4.46,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200712,dezembro 2007
1,Brasil,2,%,4.56,1,Brasil,2265,IPCA - Variação acumulada em 12 meses,200801,janeiro 2008
